"Data Source","World Development Indicators",

"Last Updated Date","2017-05-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Antigua and Barbuda","ATG","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","8.62483296568605","14.7949292650009","9.8810866217944","8.64294279536007","10.6525478464195","6.13866974659504","3.14549088942996","7.73195926403709","8.06786556701471","7.60998653743417","12.1488173076857","4.23026215948138","2.26247024941762","2.71420067113995","2.39041509875067","2.22407659813102","3.02084034866725","3.12689243557678","2.57501523006374","2.17472008490456","2.41608335115377","0.969549668639175","14.4762251026392","1.97219384841969","0.770639140535849","-1.17549780461543","1.57779366250033","4.65568352781153","0.385282954542205","3.72366764430218","4.43187070635736","1.79109524503448","1.3660020686268","1.32217002547064","2.67919954905354","-0.142647136101488","-2.77677555436642","-0.952235877083837","",
"Australia","AUS","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","3.21678820431619","-0.0833122717439352","1.79266791057803","3.29173386364839","2.98348169920553","2.68175030373092","4.87469349556741","2.24360704340236","4.76043982971173","5.13703479938231","5.17565741020964","6.18316424843188","8.99633036103791","16.4043058193818","16.46937387532","14.0070762122116","11.4145219213654","8.22772829745007","8.63299506867523","10.0129829447492","9.52095319436967","11.721226104225","10.1554397352974","7.87100022530254","4.62140634343781","6.39299624347622","7.06819166629609","7.22227763835039","9.26266473266635","6.1228587795147","3.0465847320955","1.55037740757737","0.879256496566001","1.02183557169862","2.23612046792823","2.68593034606637","1.22456396725872","1.27374041228983","0.337824038230707","2.55960057108354","4.71360542324031","2.86295557961257","3.1160661078144","3.28344603131177","3.71027025176825","5.06673553614839","4.9773133838998","4.537811642477","4.92616799799296","1.00790081932838","6.18684184041575","2.05591428035885","-0.199371324320381","1.41362111752757","-0.65182247960432","",
"Austria","AUT","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","5.0871537168201","3.34020321438653","3.67826612051864","3.18378821910494","5.32141544871357","3.12236608115579","3.24776256800841","2.83803195138823","2.73357287683808","6.9748302461945","6.20437214992626","7.59993199763996","8.04554318898279","9.5021387326062","6.45777596014537","5.62491904975585","5.19871292613239","5.9930150488333","4.114371408545","5.58062926547504","6.71666759621156","5.35528989512031","3.47278372340124","4.94977321165054","2.96299554384278","2.95099770721154","2.43694820133908","1.52685479186398","2.96476093664508","2.99968042340275","3.64187155749507","3.47909311684771","2.75708457669003","2.52494288993428","1.81391806266626","0.955619352334054","1.1608277577474","0.417790526442147","0.276021092401393","1.39146205419054","1.86060639721519","1.14530398734946","1.30929660604981","1.79370019240838","2.56790402532563","1.90863545672993","2.25198804572054","1.818815947882","1.90451133905039","1.00083036221319","1.8915905889139","1.98919785277036","1.58367355736084","1.78624495912381","1.88738937083856","",
"Azerbaijan","AZE","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.549512269744","1065.32923121232","747.566976473411","1385.20203243657","545.695310442039","26.4210124789428","9.24021320612177","-0.963931135744062","2.16100726038295","12.493369676934","2.51501010020479","3.11931913267622","6.00861401329789","8.31517629127289","16.1394215431067","11.301397667122","20.9817105556839","27.7619531778924","-18.9297315874574","13.7565529926364","22.566086713746","1.4413442651971","1.02106670021381","0.1961117293896","-8.84581664869532","",
"Burundi","BDI","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","20.0774363441754","-3.56741645371719","4.68714930236168","5.41721757309182","-1.0293637778081","3.1520339613982","-5.31798617188203","3.05681314978679","5.36187983573888","5.18451180670623","1.38021894715872","4.29080996997094","5.51044247157002","12.4551776396042","21.0869057883553","8.07494824629178","14.3041256056411","12.5077052233195","26.1307076115914","16.3840243620575","-6.06331508686377","5.67202154794816","6.42854880295903","17.2161949892027","5.06883897594041","-4.25741423685658","-3.41779507796713","3.49122270047897","14.757184824441","5.9855615411829","4.09314078926413","5.40176070490513","7.74264567328457","6.63844545702759","16.1027117385994","14.453111410319","32.3977892312344","11.4505560080306","14.9541402605381","38.9448932042113","13.7164067909427","1.02785856729044","11.9457486437317","13.1461593383929","18.8569334680093","2.8451279741418","6.90187529002564","23.9909432671488","8.24735288821226","12.303295978186","14.2943384009387","15.4165011550702","13.1633800401025","8.30340229746645","5.88677596803571","",
"Belgium","BEL","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.31546869427723","1.66769194647054","3.025796700284","4.64242655848757","5.10071293696166","4.08601493307404","3.19343093712592","2.62028927660272","4.02382631115492","6.87295774071993","5.35821625739371","6.31782000609876","6.80698707086327","12.1683407791808","12.8897213110803","7.57526431989206","7.47805949741939","4.42324978820527","4.50524195817741","4.12659654036409","5.139197051446","7.57041676246271","5.6128493978662","5.43871742217195","4.62774300730841","2.79678044127427","1.68411073457987","2.1689901512423","4.79745777467053","2.81240326370732","2.87662450798666","3.42452456656856","3.99323187504588","2.09430502711776","1.22076946533234","0.443628080278586","0.899795352971594","1.76057917698449","0.568634829383427","2.02338944998071","2.10133748098002","1.6802105882781","1.96310146951646","1.98039390999307","2.13581574092834","2.31677818689977","2.05846580511135","1.95140489820653","0.810985167875813","1.9319407593877","2.00330293898266","2.0742619934405","1.1549082184646","0.657370731456979","0.868447300567141","",
"Benin","BEN","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.04143567170696","3.78056113597356","2.54904113249346","-0.363671982972079","2.05762045820276","1.13666559869712","0.141072430955759","3.27352495192123","3.4541955220696","5.04704694041136","1.57328377445441","5.31722607761745","4.822739941858","14.9207099039566","14.2469357591905","14.035430018199","5.17688681539887","12.3344589512908","13.0046858312197","10.187819853439","7.46894826557292","16.1482840146863","4.74620974218689","1.9535809587033","-4.87698173501849","-3.60417258232943","3.02845984959575","-0.610506906538177","2.2249344566786","2.17659692492957","0.756620152258364","3.0251344657084","2.3783218214884","35.0301127836084","15.0994519109214","6.90729366475551","3.66750917264034","5.23160474787542","8.5432604894055","4.33806500728492","1.97207910850999","3.55310687839649","3.06386771008896","0.770195489779255","4.29380521704674","2.09166862858341","0.390494254155982","6.43452182605797","2.54030110835848","0.878401222185389","3.73387752539995","7.69906180099167","1.39675793094467","-0.247361039845146","0.0750300316441468","",
"Burkina Faso","BFA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.90060824159292","2.01037156928882","5.14752475377193","1.81221658164534","-0.656072018132505","2.30311694455929","-4.41100840457686","-0.263878695490504","6.91315419311771","1.78342721835254","3.37747532516022","7.29664525533123","2.67785896603871","11.0147093833144","8.17615597380488","6.72550566612924","18.6619763376394","14.5323254954963","7.75352551257913","8.69436852767463","13.5846193820109","9.04651641935372","5.40931696257103","6.5010852879021","0.757066706390177","-6.34567686396451","1.23732317293776","3.40855659996397","4.83162040803336","1.8100154220885","-3.96778074937191","0.227059619300093","-1.44183977917692","14.6389618840795","6.76956903382226","0.348705151441322","1.55619984969735","7.94031603254311","4.4364777263674","-0.819766084679912","3.17962951505457","3.8379458026893","1.48477964368274","0.0906273091783874","3.7393964956631","-0.178463992793127","1.76232930592117","9.16194564689732","2.63769283513324","3.77962659252469","6.70591605727367","5.82399947692424","-2.15459218590908","-1.20443487438631","0.266895061363897","",
"Bangladesh","BGD","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","6.25748157866617","0.0222234958283281","5.16405902180732","-8.74322462412947","7.93170495658832","6.29618883406641","14.7919634515432","-5.76958438106568","11.8277158013047","0.510309048647486","2.96325493219125","4.40201965201381","61.4057832766474","44.5427168978638","80.5697564038149","-17.6304192925943","-3.21015592853857","25.6188855872345","12.564505989955","17.5550670900906","9.89469031189969","9.85581246335165","8.48775587837076","7.87556634908613","18.4951156996505","8.25440489427072","11.1196311686085","7.495835297097","8.33797324985537","6.53273529225513","2.72953199600757","2.58216189888508","0.155518172767472","3.96621631607216","7.14493870348727","19.1432131119403","3.80023220118156","4.73621256153922","3.78103773718787","3.44665934960476","3.26116013153077","3.89286743491381","5.81581664836699","4.56213637954043","4.58636070468232","5.87597225777927","6.47122345563926","7.86096609206271","6.76435468601684","7.14464872957153","7.85944603491285","8.16459774560592","7.17496312253461","5.66875495751124","5.87277657668392","",
"Bulgaria","BGR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","2.82093836845003","1.91647280411893","-0.645271728479216","2.73674849552556","0.229177129157534","1.34548961427502","0.063838800179596","-5.38974383643928","6.72968413394328","26.1880006603678","226.537860005017","59.5786492835572","51.0910538577888","72.7049683964406","62.3766487011173","101.642256833576","958.646410136937","32.1586348372306","2.00910075218646","7.19887296162869","6.11030300990976","3.78848367220834","2.26982310931973","5.63228689598341","6.50343907622084","6.74199427677307","11.066099818188","8.15613725358205","4.04713862706589","2.59006804392936","5.97852492583488","1.55532399363496","-0.702844423228044","0.452057965887448","2.20583991891108","",
"Bahrain","BHR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","18.9117650564633","13.7239941504401","-3.68996715827636","-0.418480067619825","-1.82499452567055","-17.392650306292","0.659048470558687","2.00942770331535","3.9746603649989","4.82669556670419","-1.88252486252679","-3.53265229050334","-3.02581474199027","7.33118948628722","1.0906684880968","0.196721928618146","0.931715111452334","-7.05741056537718","2.65643374278032","29.9914839038825","-3.36387617776987","3.56464237045269","8.44494369902178","10.9910767238727","13.7349923017282","8.84253138133646","8.43543700279545","11.3648534934223","-12.9937549324399","7.44101483789254","9.73686699885037","3.01476585183988","0.384057963033939","-1.67089003506021","-9.36925158471993","",
"Bahamas, The","BHS","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.16060125853889","1.08963254400895","1.34376418650261","1.50530105037878","2.01172772083366","3.77131854839692","4.71307254368396","5.16348079453491","8.92537279265963","6.14534567339152","4.58255157941809","6.786658894648","5.5510234795176","13.2327069705336","10.6563782749376","2.3896652696268","1.72870302823893","2.24788378482276","8.55409653463188","10.0068656197742","17.6883277051817","3.69500754031984","5.97696702359715","3.17143546876633","8.46072714308335","4.66038702946136","6.5863476512954","1.48431064372328","1.81317133621009","5.07371104625662","2.55653947565564","3.90556590189051","-0.851984086282371","2.18336636081882","0.802435951556561","0.98424333264397","34.6876168926162","3.04931281779257","4.95094050631408","0.92183066446843","0.353590622141837","3.96081883886279","1.15461334838891","1.19448724479383","5.05682749772183","0.827967323028076","2.94752557045008","1.48888990255969","-1.03654212077073","-0.392644699625464","-0.8583503783439","3.26745806117748","1.45359892321648","1.65659351974226","4.47407311253826","",
"Bosnia and Herzegovina","BIH","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.84743047981557","-17.0567627656666","13.0114817272498","-1.58192508714679","8.35565091279808","28.7901357396865","2.96196296303508","4.46158278797112","0.912384704868586","2.57249784495966","2.82626747216416","7.83152166889055","6.29489278127022","7.24959720321046","0.0307118604451659","1.50756168460215","2.47462329093968","0.878149888652004","-0.287403213656745","1.00600372095477","1.4449935342942","",
"Belarus","BLR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.597909322959","1074.14120683174","1053.44903879247","1945.10711008844","661.493004149258","53.7150009819402","71.6494509843197","76.5804093641505","316.793331088531","185.290798255312","79.5345725217973","44.8937390952701","30.685321361102","22.675122647452","18.9721622572793","10.7486104204876","12.8727090882225","21.2135355550694","5.68381138832403","11.0714857312556","71.1795287748128","75.4385806262073","21.0915820282683","17.840387504123","16.2944221023317","",
"Belize","BLZ","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.76302684361016","1.35696458794014","0.937659292385433","2.13617101021566","5.61061426992484","5.77393377768023","3.12244371070867","1.67935812072311","0.215932233217856","7.36964239731719","5.06390365570968","-1.23523514874451","14.6762708750828","21.7106229615323","16.877291360442","1.15748445446408","2.24249544860149","7.34918198462597","3.58543421304761","11.3985295242312","-2.21202626173988","-6.81233862374762","7.70767278188211","9.44443951667139","-1.87660584464567","4.17568605662635","9.1335340076978","4.23819008196141","1.97317744215901","2.8132897151232","-2.56070952980447","4.01264167577136","1.65070662948703","3.58831690077712","6.07865708789255","1.96872877190977","-1.4767848125899","1.50274084496654","-2.23568411902875","0.458891981499107","-0.222680905060898","1.75283900560564","-2.85942622273879","2.06616924932337","2.68153101120512","4.47832495571066","4.84690685569562","2.80463838076837","-3.04443531982217","1.11221627618232","4.28289884708593","1.89579136213662","1.96213876881757","1.51534840541044","0.983316652989274","",
"Bermuda","BMU","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","0.939036516447359","0.97654453759705","1.2708014333389","0.461053036683026","1.4611229965524","2.60861101197531","3.48033562166525","8.98161461041782","6.28106312292465","6.26951940569678","9.54621156469044","9.52577076132093","12.8122096518586","14.9839477292861","6.35702720381137","2.78364920103986","9.2691010950719","4.91871025612171","6.41536340172809","9.85408706889963","17.7093912978646","12.2085919680838","10.9973810790335","10.2965524892854","7.61408816990512","5.83513671310652","6.48815417957319","4.89301397206052","5.63671314662366","6.03357231008634","6.43059052362638","2.81388398355303","5.19630433868299","1.95956420226162","4.17846353413805","29.3646998855835","4.02390393960255","2.74155119963535","2.71214951959477","-4.23635541646478","-1.36919617463877","8.58044204513617","2.82473999072342","4.69214336220554","6.76237365063565","5.37717105684806","5.86640576511965","2.08533764888431","0.333664945487214","1.04890754179792","-0.0325725283768463","4.82961239242074","3.24589656193123","","","",
"Bolivia","BOL","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","6.55789365568144","3.569998311717","1.18131801480234","7.51926544339192","5.01651995033367","2.69831873951712","2.00786658472789","-4.5440506164864","2.94577233212401","5.97276518561736","2.50590823428907","18.9960330824021","42.9501655771777","61.539567928699","6.69527773615796","8.60289413904329","12.5365008035545","14.1038109477614","19.7971736469413","25.0489452066027","29.4860340803583","158.282749517053","265.197961964519","1443.39738054322","12338.6616097836","230.105160471291","14.584196104569","17.5233281129164","13.1864295878013","16.2679377187133","17.6894429092635","13.199204118084","6.55715817420753","7.95220824256914","11.4272811178888","11.5802088909967","5.70504254118256","7.05112770829766","2.41156565822489","5.19540456854742","1.87009461147598","2.82075753973339","6.32999204163704","7.96770865653383","5.94079723220435","13.6636797589711","7.37326609729021","10.3808547576653","-2.4185326317178","8.77567365240503","14.6049895243636","7.09996672292566","5.99276570637906","2.05119769782208","-4.62031172053766","",
"Brazil","BRA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","31.3025287643829","78.8307581636452","69.7663875305848","93.8346791635149","51.3848679661148","39.4058905169359","29.2448362432431","26.6706789265927","20.9140226805465","17.0922848011679","20.2538929333837","19.1444079462441","22.6648530164751","34.8001856951689","33.8622773231735","47.6269851503946","46.1795652824538","41.059800311747","56.480574203257","87.306875333338","107.2140338154","104.832363562874","140.195627923092","212.785781721101","231.723499114601","145.27154216019","204.103424970657","651.11385570452","1209.12132836991","2700.44214011057","414.236261671637","968.184255494567","2001.3477263849","2302.84077820419","93.5218791451811","15.994278738891","7.72888751927275","4.92411110332304","8.00934319323738","5.8854291810968","8.22508544525651","9.79829123248237","14.0908037245366","7.75204644498777","7.43126311949401","6.77439071704218","6.43903483243358","8.77839515254186","7.31353998190154","8.42335217256449","8.31858979475497","7.94315412618023","7.50451997865365","7.84668458883699","7.9020523787274","",
"Barbados","BRB","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","12.1923248989581","9.86739414254521","5.63263965533851","5.21536647550394","3.51651229708258","4.46482525925474","7.33035151569848","2.76600675672016","6.8279236663569","3.71712061253986","4.49483331922957","2.13116140969707","5.17530551600626","2.22147594265472","3.06112042642343","2.5569628533421","0.913991994339213","8.68930735630886","4.44700054816447","-1.33710234590383","2.26109712222926","0.901661443525398","1.12473035205521","5.82501980311829","6.67136520028882","4.48904729513535","3.8116068372418","0.682402293226943","4.33627782157706","-3.60155133864272","-2.71258845354113","-0.910034063699925","0.97435689169474","-0.619617283569667","-0.134204184574784","",
"Brunei Darussalam","BRN","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","5.51896349069688","5.62712753885405","8.38109924399465","-2.17142981424568","12.671890406719","86.1139666783009","9.02159481817522","-4.83844333239338","-11.4200350249286","-1.27417200069642","-2.46494092122771","-31.9047475496538","10.7299608682056","-7.6690726893974","8.69804928608127","8.40996402347942","-2.83728061286617","1.72687540280604","-2.95148993900996","-8.76362651378381","2.872997680354","4.48875558517439","8.5848535581673","-11.6485737023222","11.5939769681896","29.0157092978429","-5.59189832408418","0.374209255797211","6.10461141829622","15.8861645056974","18.7663194973367","10.0477209677524","1.1204480486912","12.6927298084456","-22.091416330988","16.6882826587177","20.1805054151625","1.22165305416794","-2.82415369383664","-1.86384435837631","-17.5877265428007","",
"Bhutan","BTN","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.38259276421313","7.46640127524802","6.6404335156349","10.0420638202147","6.3125946435965","6.68495529057959","0.403870952790726","14.6995538118275","5.50559514433424","5.70884938878369","8.76414689429741","9.29675865164828","8.18646243323467","12.8519900136552","8.04781975770952","8.05612701869718","12.4853975361222","10.5096307048982","7.43530815533981","2.28620909103769","5.26630872539545","4.88121748278665","3.08507447013189","3.79093258566164","5.85793398345773","5.41119494505966","3.11066042189529","5.65307245464372","4.85125114040403","5.98551062735457","8.60716466199149","9.18073918721305","5.86439467643724","7.28055497833297","3.70390283945837","",
"Botswana","BWA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","1.93394652705751","1.36073532408942","1.1768267625891","2.54749887435996","3.84627562916242","5.78874200841351","7.58155107205396","2.16614944938689","1.58435525630054","5.97859338084309","4.66418002305255","10.775422187059","9.90661234168965","12.7969241420302","16.4672818635901","11.3155298830931","4.93738330972573","12.4668113551129","21.8563617393205","10.1902825306018","-0.0883228375673184","3.69541837301732","8.74548539650992","15.4269850658086","22.8936594333973","14.0612498737725","12.6940698261715","22.6970595680447","13.6487772580189","6.30001828412838","5.17771004176808","6.6392807298194","13.0647003892688","9.4638048397462","7.15529484011526","16.1121953779045","5.28153774597371","9.66339336228177","14.2352084541519","14.1709668913066","8.31282508915156","1.18737070455768","3.25908433023696","10.0787886208579","15.4717065647862","7.47313102325575","4.92760715127352","4.72939340465186","6.46252577462543","8.91999981418392","16.4148117133235","-0.112202601899213","1.12378695706454","11.0459134874915","2.54163008034318","",
"Central African Republic","CAF","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","4.63501852407487","4.88874686844645","4.6744757013084","7.5419710501556","5.03913870121599","4.47541104842317","-0.774417229772368","16.1724010608566","-3.85268771319454","4.49087969968028","4.93826828935202","4.64423708915463","2.19949026241304","5.38099970484276","19.3262162143988","25.9966269302932","11.3724628206273","9.22839370206515","10.9266339771196","18.2653791713287","13.8727460514407","20.9142340489744","11.1028813560158","1.41940106495943","34.1451753514768","-3.42903722815151","-2.30335118277361","2.62405594015436","2.45620480016002","1.83664510564685","-0.389815607540783","2.78264702243933","-3.43302031766275","24.4125696821529","9.89797585830159","-3.54304573295389","0.823381000647387","-0.414154094982351","4.08471548975844","8.50660107834558","0.425938675009292","-2.37188170574852","1.33641863140784","-4.43978593836373","5.19643557435438","2.34395063779536","1.87174922440197","7.04168802044111","3.48236742081474","2.00920874820183","2.75601841768069","2.5799758050627","6.28783271759912","11.0686610783499","6.16229806836537","",
